timestamp,open,high,low,close,volume,turnover,price_change_pct,volume_ma20,volume_ratio,high_low_range_pct,roc_5,roc_10,volume_change,cumulative_change_pct
2026-01-08 21:26:00,0.01607,0.016092,0.01607,0.016077,87315.0,1404.455351,0.04,,,0.14,-0.06,-0.22,23.81,-0.01
2026-01-08 21:27:00,0.016077,0.016087,0.016077,0.016087,23810.0,382.993388,0.06,,,0.06,0.08,0.04,-0.73,0.05
2026-01-08 21:28:00,0.016087,0.016087,0.016077,0.016077,8054.0,129.489504,-0.06,,,0.06,-0.02,-0.11,-0.66,-0.01
2026-01-08 21:29:00,0.016077,0.016077,0.016076,0.016076,391.0,6.285716,-0.01,32057.6,0.01,0.01,-0.06,-0.09,-0.95,-0.02
2026-01-08 21:30:00,0.016076,0.016083,0.016074,0.016083,13572.0,218.21626,0.04,29883.9,0.45,0.06,0.08,-0.12,33.71,0.02
2026-01-08 21:31:00,0.016083,0.016083,0.016073,0.016075,562.0,9.03396,-0.05,29582.25,0.02,0.06,-0.01,-0.07,-0.96,-0.02
2026-01-08 21:32:00,0.016075,0.016077,0.016057,0.016063,22598.0,363.031993,-0.07,29067.95,0.78,0.12,-0.15,-0.07,39.21,-0.1
2026-01-08 21:33:00,0.016063,0.01607,0.016055,0.016069,143516.0,2305.055798,0.04,29237.35,4.91,0.09,-0.05,-0.07,5.35,-0.06
2026-01-08 21:34:00,0.016069,0.01608,0.016069,0.01608,11823.0,190.086447,0.07,29050.1,0.41,0.07,0.02,-0.04,-0.92,0.01
2026-01-08 21:35:00,0.01608,0.016092,0.016078,0.01609,25755.0,414.309484,0.06,27522.15,0.94,0.09,0.04,0.12,1.18,0.07
2026-01-08 21:36:00,0.01609,0.016098,0.01608,0.016095,27007.0,434.427214,0.03,28400.3,0.95,0.11,0.12,0.11,0.05,0.1
2026-01-08 21:37:00,0.016095,0.016109,0.016094,0.016105,28717.0,462.49833,0.06,27149.8,1.06,0.09,0.26,0.11,0.06,0.16
2026-01-08 21:38:00,0.016105,0.016123,0.016097,0.016123,141514.0,2280.603725,0.11,30498.55,4.64,0.16,0.34,0.29,3.93,0.27
2026-01-08 21:39:00,0.016123,0.016127,0.016118,0.016118,60100.0,968.887264,-0.03,33210.05,1.81,0.06,0.24,0.26,-0.58,0.24
2026-01-08 21:40:00,0.016118,0.016122,0.016109,0.016122,18605.0,299.867845,0.02,33883.2,0.55,0.08,0.2,0.24,-0.69,0.27
2026-01-08 21:41:00,0.016122,0.016128,0.016122,0.016128,10231.0,164.963956,0.04,32590.45,0.31,0.04,0.21,0.33,-0.45,0.3
2026-01-08 21:42:00,0.016128,0.016152,0.016128,0.01614,196030.0,3165.15617,0.07,41928.45,4.68,0.15,0.22,0.48,18.16,0.38
2026-01-08 21:43:00,0.01614,0.01614,0.016129,0.016129,16862.0,271.974186,-0.07,42188.9,0.4,0.07,0.04,0.37,-0.91,0.31
2026-01-08 21:44:00,0.016129,0.016129,0.016116,0.016116,6382.0,102.86719,-0.08,42318.2,0.15,0.08,-0.01,0.22,-0.62,0.23
2026-01-08 21:45:00,0.016116,0.016116,0.016102,0.016113,13623.0,219.401494,-0.02,42823.35,0.32,0.09,-0.06,0.14,1.13,0.21
2026-01-08 21:46:00,0.016113,0.016115,0.016108,0.016108,24188.0,389.743871,-0.03,39667.0,0.61,0.04,-0.12,0.08,0.78,0.18
2026-01-08 21:47:00,0.016108,0.016111,0.016103,0.016105,4342.0,69.93777,-0.02,38693.6,0.11,0.05,-0.22,0.0,-0.82,0.16
2026-01-08 21:48:00,0.016105,0.016107,0.016098,0.016098,11898.0,191.565578,-0.04,38885.8,0.31,0.06,-0.19,-0.16,1.74,0.12
2026-01-08 21:49:00,0.016098,0.016098,0.016089,0.016098,77274.0,1243.44526,0.0,42729.95,1.81,0.06,-0.11,-0.12,5.49,0.12
2026-01-08 21:50:00,0.016098,0.016103,0.016097,0.016102,10180.0,163.92387,0.02,42560.35,0.24,0.04,-0.07,-0.12,-0.87,0.14
2026-01-08 21:51:00,0.016102,0.016108,0.016102,0.016104,4557.0,73.397367,0.01,42760.1,0.11,0.04,-0.02,-0.15,-0.55,0.16
2026-01-08 21:52:00,0.016104,0.016119,0.016104,0.016119,1900.0,30.617969,0.09,41725.2,0.05,0.09,0.09,-0.13,-0.58,0.25
2026-01-08 21:53:00,0.016119,0.016121,0.016118,0.016118,11102.0,178.965524,-0.01,35104.5,0.32,0.02,0.12,-0.07,4.84,0.24
2026-01-08 21:54:00,0.016118,0.016124,0.016116,0.016121,7594.0,122.416042,0.02,34893.05,0.22,0.05,0.14,0.03,-0.32,0.26
2026-01-08 21:55:00,0.016121,0.016136,0.016119,0.016132,21698.0,350.006722,0.07,34690.2,0.63,0.11,0.19,0.12,1.86,0.33
2026-01-08 21:56:00,0.016132,0.016143,0.016132,0.016143,3877.0,62.568935,0.07,33533.7,0.12,0.07,0.24,0.22,-0.82,0.4
2026-01-08 21:57:00,0.016143,0.016175,0.016143,0.016175,73997.0,1195.509135,0.2,35797.7,2.07,0.2,0.35,0.43,18.09,0.6
2026-01-08 21:58:00,0.016175,0.016175,0.016159,0.016165,49605.0,801.708907,-0.06,31202.25,1.59,0.1,0.29,0.42,-0.33,0.53
2026-01-08 21:59:00,0.016165,0.016165,0.016152,0.016161,46179.0,746.001038,-0.02,30506.2,1.51,0.08,0.25,0.39,-0.07,0.51
2026-01-08 22:00:00,0.016161,0.016175,0.016161,0.016164,8602.0,139.102485,0.02,30006.05,0.29,0.09,0.2,0.39,-0.81,0.53
2026-01-08 22:01:00,0.016164,0.016171,0.016157,0.01617,14998.0,242.466772,0.04,30244.4,0.5,0.09,0.17,0.41,0.74,0.57
2026-01-08 22:02:00,0.01617,0.016171,0.01617,0.016171,1047.0,16.931037,0.01,20495.25,0.05,0.01,-0.02,0.32,-0.93,0.57
2026-01-08 22:03:00,0.016171,0.016196,0.016171,0.016175,168551.0,2728.370463,0.02,28079.7,6.0,0.15,0.06,0.35,159.98,0.6
2026-01-08 22:04:00,0.016175,0.016175,0.016162,0.016162,14867.0,240.328488,-0.08,28503.95,0.52,0.08,0.01,0.25,-0.91,0.52
2026-01-08 22:05:00,0.016162,0.016162,0.016155,0.016157,254813.0,4116.883984,-0.03,40563.45,6.28,0.04,-0.04,0.15,16.14,0.49
2026-01-08 22:06:00,0.016157,0.016162,0.016149,0.016149,11106.0,179.447735,-0.05,39909.35,0.28,0.08,-0.13,0.04,-0.96,0.44
2026-01-08 22:07:00,0.016149,0.016159,0.016149,0.016157,67131.0,1084.587368,0.05,43048.8,1.56,0.06,-0.09,-0.11,5.04,0.49
2026-01-08 22:08:00,0.016157,0.016157,0.016157,0.016157,0.0,0.0,0.0,42453.9,0.0,0.0,-0.11,-0.05,-1.0,0.49
2026-01-08 22:09:00,0.016157,0.016157,0.016143,0.016153,15079.0,243.513907,-0.02,39344.15,0.38,0.09,-0.06,-0.05,inf,0.46
2026-01-08 22:10:00,0.016153,0.016153,0.016145,0.016151,13282.0,214.502121,-0.01,39499.25,0.34,0.05,-0.04,-0.08,-0.12,0.45
2026-01-08 22:11:00,0.016151,0.016156,0.016149,0.016149,13270.0,214.340185,-0.01,39934.9,0.33,0.04,0.0,-0.13,-0.0,0.44
2026-01-08 22:12:00,0.016149,0.016159,0.016149,0.016159,7853.0,126.855102,0.06,40232.55,0.2,0.06,0.01,-0.07,-0.41,0.5
2026-01-08 22:13:00,0.016159,0.016196,0.016152,0.016187,695532.0,11246.023153,0.17,74454.05,9.34,0.27,0.19,0.07,87.57,0.67
2026-01-08 22:14:00,0.016187,0.016187,0.016161,0.016161,77844.0,1259.440894,-0.16,77966.55,1.0,0.16,0.05,-0.01,-0.89,0.51
2026-01-08 22:15:00,0.016161,0.016169,0.016115,0.016125,120947.0,1950.999332,-0.22,82929.0,1.46,0.34,-0.16,-0.2,0.55,0.29
2026-01-08 22:16:00,0.016125,0.016154,0.016125,0.016151,24028.0,387.995865,0.16,83936.55,0.29,0.18,0.01,0.01,-0.8,0.45
2026-01-08 22:17:00,0.016151,0.016151,0.016138,0.016138,37929.0,612.272247,-0.08,82133.15,0.46,0.08,-0.13,-0.12,0.58,0.37
2026-01-08 22:18:00,0.016138,0.016142,0.016138,0.016139,4829.0,77.940714,0.01,79894.35,0.06,0.02,-0.3,-0.11,-0.87,0.37
2026-01-08 22:19:00,0.016139,0.016143,0.016138,0.016143,512.0,8.264981,0.02,77611.0,0.01,0.03,-0.11,-0.06,-0.89,0.4
2026-01-08 22:20:00,0.016143,0.016146,0.01614,0.016146,27513.0,444.131159,0.02,78556.55,0.35,0.04,0.13,-0.03,52.74,0.42
2026-01-08 22:21:00,0.016146,0.01615,0.016137,0.01614,47787.0,771.4321,-0.04,80196.0,0.6,0.08,-0.07,-0.06,0.74,0.38
2026-01-08 22:22:00,0.01614,0.016147,0.01614,0.016147,3170.0,51.18592,0.04,80302.15,0.04,0.04,0.06,-0.07,-0.93,0.42
2026-01-08 22:23:00,0.016147,0.016148,0.016147,0.016148,4919.0,79.427434,0.01,72120.55,0.07,0.01,0.06,-0.24,0.55,0.43
2026-01-08 22:24:00,0.016148,0.016148,0.016146,0.016146,12043.0,194.450546,-0.01,71979.35,0.17,0.01,0.02,-0.09,1.45,0.42
2026-01-08 22:25:00,0.016146,0.01615,0.016137,0.016137,32202.0,519.842946,-0.06,60848.8,0.53,0.08,-0.06,0.07,1.67,0.36
2026-01-08 22:26:00,0.016137,0.016137,0.016137,0.016137,0.0,0.0,0.0,60293.5,0.0,0.0,-0.02,-0.09,-1.0,0.36
2026-01-08 22:27:00,0.016137,0.016139,0.016127,0.016129,53302.0,859.716747,-0.05,59602.05,0.89,0.07,-0.11,-0.06,inf,0.31
2026-01-08 22:28:00,0.016129,0.016131,0.016128,0.016129,19717.0,318.008053,0.0,60587.9,0.33,0.02,-0.12,-0.06,-0.63,0.31
2026-01-08 22:29:00,0.016129,0.016162,0.016129,0.01616,129703.0,2094.446389,0.19,66319.1,1.96,0.2,0.09,0.11,5.58,0.5
2026-01-08 22:30:00,0.01616,0.016161,0.016144,0.016144,2730.0,44.105744,-0.1,65791.5,0.04,0.11,0.04,-0.01,-0.98,0.4
2026-01-08 22:31:00,0.016144,0.016144,0.016128,0.016128,16425.0,264.938663,-0.1,65949.25,0.25,0.1,-0.06,-0.07,5.02,0.3
2026-01-08 22:32:00,0.016128,0.01613,0.01611,0.01611,12788.0,206.195091,-0.11,66196.0,0.19,0.12,-0.12,-0.23,-0.22,0.19
2026-01-08 22:33:00,0.01611,0.01611,0.016098,0.016099,9297.0,149.73699,-0.07,31884.25,0.29,0.07,-0.19,-0.3,-0.27,0.12
2026-01-08 22:34:00,0.016099,0.016109,0.016099,0.016109,17396.0,280.14262,0.06,28861.85,0.6,0.06,-0.32,-0.23,0.87,0.19
2026-01-08 22:35:00,0.016109,0.016116,0.016107,0.016108,21023.0,338.735763,-0.01,23865.65,0.88,0.06,-0.22,-0.18,0.21,0.18
2026-01-08 22:36:00,0.016108,0.016108,0.016095,0.016095,11920.0,191.977179,-0.08,23260.25,0.51,0.08,-0.2,-0.26,-0.43,0.1
2026-01-08 22:37:00,0.016095,0.016109,0.016095,0.016109,3722.0,59.930822,0.09,21549.9,0.17,0.09,-0.01,-0.12,-0.69,0.19
2026-01-08 22:38:00,0.016109,0.016111,0.016079,0.016079,13056.0,210.257122,-0.19,21961.25,0.59,0.2,-0.12,-0.31,2.51,0.0
2026-01-08 22:39:00,0.016079,0.016082,0.016031,0.016049,70503.0,1131.105381,-0.19,25460.8,2.77,0.32,-0.37,-0.69,4.4,-0.19
2026-01-08 22:40:00,0.016049,0.016078,0.016049,0.016078,82550.0,1326.99593,0.18,28212.65,2.93,0.18,-0.19,-0.41,0.17,-0.01
2026-01-08 22:41:00,0.016078,0.016079,0.016069,0.01607,11421.0,183.567081,-0.05,26394.35,0.43,0.06,-0.16,-0.36,-0.86,-0.06
2026-01-08 22:42:00,0.01607,0.016094,0.01607,0.016094,21003.0,337.947308,0.15,27286.0,0.77,0.15,-0.09,-0.1,0.84,0.09
2026-01-08 22:43:00,0.016094,0.016095,0.016087,0.016088,21980.0,353.650592,-0.04,28139.05,0.78,0.05,0.06,-0.07,0.05,0.06
2026-01-08 22:44:00,0.016088,0.0161,0.016088,0.016096,34803.0,560.23154,0.05,29277.05,1.19,0.07,0.29,-0.08,0.58,0.11
2026-01-08 22:45:00,0.016096,0.016107,0.016096,0.016107,15378.0,247.635938,0.07,28435.85,0.54,0.07,0.18,-0.01,-0.56,0.17
2026-01-08 22:46:00,0.016107,0.01611,0.016104,0.01611,12715.0,204.80718,0.02,29071.6,0.44,0.04,0.25,0.09,-0.17,0.19
2026-01-08 22:47:00,0.01611,0.016122,0.016109,0.016122,56767.0,914.965505,0.07,29244.85,1.94,0.08,0.17,0.08,3.46,0.27
2026-01-08 22:48:00,0.016122,0.016122,0.016115,0.016115,630.0,10.15245,-0.04,28290.5,0.02,0.04,0.17,0.22,-0.99,0.22
2026-01-08 22:49:00,0.016115,0.016116,0.016115,0.016116,3171.0,51.103836,0.01,21963.9,0.14,0.01,0.12,0.42,4.03,0.23
2026-01-08 22:50:00,0.016116,0.016127,0.016116,0.016127,28784.0,464.157745,0.07,23266.6,1.24,0.07,0.12,0.3,8.08,0.3
2026-01-08 22:51:00,0.016127,0.016143,0.016127,0.016143,20535.0,331.2747,0.1,23472.1,0.87,0.1,0.2,0.45,-0.29,0.4
2026-01-08 22:52:00,0.016143,0.016159,0.01614,0.016159,33030.0,533.317656,0.1,24484.2,1.35,0.12,0.23,0.4,0.61,0.5
2026-01-08 22:53:00,0.016159,0.016168,0.016159,0.016159,36251.0,585.996771,0.0,25831.9,1.4,0.06,0.27,0.44,0.1,0.5
2026-01-08 22:54:00,0.016159,0.016201,0.016158,0.016201,682671.0,11042.169182,0.26,59095.65,11.55,0.27,0.53,0.65,17.83,0.76
2026-01-08 22:55:00,0.016201,0.016212,0.016199,0.016212,83960.0,1360.690283,0.07,62242.5,1.35,0.08,0.53,0.65,-0.88,0.83
2026-01-08 22:56:00,0.016212,0.016213,0.016202,0.016202,47500.0,769.8162,-0.06,64021.5,0.74,0.07,0.37,0.57,-0.43,0.76
2026-01-08 22:57:00,0.016202,0.016205,0.016202,0.016205,10367.0,167.97823,0.02,64353.75,0.16,0.02,0.28,0.51,-0.78,0.78
2026-01-08 22:58:00,0.016205,0.016214,0.016202,0.016202,11069.0,179.417448,-0.02,64254.4,0.17,0.07,0.27,0.54,0.07,0.76
2026-01-08 22:59:00,0.016202,0.016207,0.016202,0.016204,28780.0,466.354538,0.01,62168.25,0.46,0.03,0.02,0.55,1.6,0.78
2026-01-08 23:00:00,0.016204,0.016213,0.016187,0.016189,354471.0,5739.350379,-0.09,75764.3,4.68,0.16,-0.14,0.38,11.32,0.68
2026-01-08 23:01:00,0.016189,0.016191,0.016185,0.016189,16981.0,274.888408,0.0,76042.3,0.22,0.04,-0.08,0.28,-0.95,0.68
2026-01-08 23:02:00,0.016189,0.016204,0.016189,0.016204,30793.0,498.767516,0.09,76531.8,0.4,0.09,-0.01,0.28,0.81,0.78
2026-01-08 23:03:00,0.016204,0.016207,0.016201,0.016207,83589.0,1354.528646,0.02,79612.25,1.05,0.04,0.03,0.3,1.71,0.8
2026-01-08 23:04:00,0.016207,0.016207,0.01618,0.016191,75439.0,1221.375192,-0.1,81644.05,0.92,0.17,-0.08,-0.06,-0.1,0.7
2026-01-08 23:05:00,0.016191,0.016192,0.016191,0.016192,6650.0,107.6768,0.01,81207.65,0.08,0.01,0.02,-0.12,-0.91,0.7
2026-01-08 23:06:00,0.016192,0.016201,0.016192,0.016201,9564.0,154.881871,0.06,81050.1,0.12,0.06,0.07,-0.01,0.44,0.76
2026-01-08 23:07:00,0.016201,0.016202,0.016201,0.016202,4359.0,70.624518,0.01,78429.7,0.06,0.01,-0.01,-0.02,-0.54,0.76
2026-01-08 23:08:00,0.016202,0.016202,0.016199,0.016199,1226.0,19.859974,-0.02,78459.5,0.02,0.02,-0.05,-0.02,-0.72,0.75
2026-01-08 23:09:00,0.016199,0.016199,0.016173,0.016183,109621.0,1773.396013,-0.1,83782.0,1.31,0.16,-0.05,-0.13,88.41,0.65
2026-01-08 23:10:00,0.016183,0.016187,0.016181,0.016181,6307.0,102.059126,-0.01,82658.15,0.08,0.04,-0.07,-0.05,-0.94,0.63
2026-01-08 23:11:00,0.016181,0.016181,0.016161,0.016165,126840.0,2050.473929,-0.1,87973.4,1.44,0.12,-0.22,-0.15,19.11,0.53
2026-01-08 23:12:00,0.016165,0.016173,0.016162,0.016173,2517.0,40.698422,0.05,86447.75,0.03,0.07,-0.18,-0.19,-0.98,0.58
2026-01-08 23:13:00,0.016173,0.016173,0.016163,0.016163,6327.0,102.30064,-0.06,84951.55,0.07,0.06,-0.22,-0.27,1.51,0.52
2026-01-08 23:14:00,0.016163,0.016189,0.016163,0.016184,627625.0,10154.66206,0.13,82199.25,7.64,0.16,0.01,-0.04,98.2,0.65
2026-01-08 23:15:00,0.016184,0.016184,0.016183,0.016184,16701.0,270.288298,0.0,78836.3,0.21,0.01,0.02,-0.05,-0.97,0.65
2026-01-08 23:16:00,0.016184,0.016184,0.01618,0.01618,5970.0,96.5946,-0.02,76759.8,0.08,0.02,0.09,-0.13,-0.64,0.63
2026-01-08 23:17:00,0.01618,0.016225,0.01618,0.016217,537847.0,8717.696644,0.23,103133.8,5.22,0.28,0.27,0.09,89.09,0.86
2026-01-08 23:18:00,0.016217,0.016217,0.016194,0.016196,3977.0,64.415759,-0.13,102779.2,0.04,0.14,0.2,-0.02,-0.99,0.73
2026-01-08 23:19:00,0.016196,0.016198,0.016192,0.016193,8256.0,133.713672,-0.02,101753.0,0.08,0.04,0.06,0.06,1.08,0.71
2026-01-08 23:20:00,0.016193,0.016193,0.016187,0.01619,14176.0,229.510199,-0.02,84738.25,0.17,0.04,0.04,0.06,0.72,0.69
2026-01-08 23:21:00,0.01619,0.016195,0.016188,0.016191,3295.0,53.350589,0.01,84053.95,0.04,0.04,0.07,0.16,-0.77,0.7
2026-01-08 23:22:00,0.016191,0.016192,0.016188,0.016192,7700.0,124.674868,0.01,82899.3,0.09,0.02,-0.15,0.12,1.34,0.7
2026-01-08 23:23:00,0.016192,0.016195,0.01619,0.016195,6461.0,104.607815,0.02,79042.9,0.08,0.03,-0.01,0.2,-0.16,0.72
2026-01-08 23:24:00,0.016195,0.016195,0.016183,0.016183,8668.0,140.286168,-0.07,75704.35,0.11,0.07,-0.06,-0.01,0.34,0.65
2026-01-08 23:25:00,0.016183,0.016183,0.016167,0.016167,300501.0,4859.96332,-0.1,90396.9,3.32,0.1,-0.14,-0.11,33.67,0.55
2026-01-08 23:26:00,0.016167,0.016177,0.016165,0.016177,5057.0,81.762917,0.06,90171.55,0.06,0.07,-0.09,-0.02,-0.98,0.61
2026-01-08 23:27:00,0.016177,0.016178,0.016163,0.016168,413411.0,6682.216358,-0.06,110624.15,3.74,0.09,-0.15,-0.3,80.75,0.55
2026-01-08 23:28:00,0.016168,0.016183,0.016168,0.016183,35372.0,572.314811,0.09,112331.45,0.31,0.09,-0.07,-0.08,-0.91,0.65
2026-01-08 23:29:00,0.016183,0.016187,0.016183,0.016186,16883.0,273.266642,0.02,107694.55,0.16,0.02,0.02,-0.04,-0.52,0.67
2026-01-08 23:30:00,0.016186,0.016186,0.016176,0.016176,20421.0,330.36259,-0.06,108400.25,0.19,0.06,0.06,-0.09,0.21,0.6
2026-01-08 23:31:00,0.016176,0.016177,0.016165,0.016165,11467.0,185.400219,-0.07,102631.6,0.11,0.07,-0.07,-0.16,-0.44,0.53
2026-01-08 23:32:00,0.016165,0.016165,0.016154,0.016161,12222.0,197.497392,-0.02,103116.85,0.12,0.07,-0.04,-0.19,0.07,0.51
2026-01-08 23:33:00,0.016161,0.016163,0.016138,0.016156,309189.0,4993.144578,-0.03,118259.95,2.61,0.15,-0.17,-0.24,24.3,0.48
2026-01-08 23:34:00,0.016156,0.016162,0.016132,0.016138,675545.0,10901.482272,-0.11,120655.95,5.6,0.19,-0.3,-0.28,1.18,0.37
2026-01-08 23:35:00,0.016138,0.016142,0.016136,0.01614,13776.0,222.33478,0.01,120509.7,0.11,0.04,-0.22,-0.17,-0.98,0.38
2026-01-08 23:36:00,0.01614,0.01614,0.01614,0.01614,1669.0,26.93766,0.0,120294.65,0.01,0.0,-0.15,-0.23,-0.88,0.38
2026-01-08 23:37:00,0.01614,0.016153,0.016139,0.016153,4035.0,65.147679,0.08,93604.05,0.04,0.09,-0.05,-0.09,1.42,0.46
2026-01-08 23:38:00,0.016153,0.016153,0.016144,0.016145,40743.0,657.876396,-0.05,95442.35,0.43,0.06,-0.07,-0.23,9.1,0.41
2026-01-08 23:39:00,0.016145,0.016157,0.016145,0.016154,14979.0,241.945271,0.06,95778.5,0.16,0.07,0.1,-0.2,-0.63,0.47
2026-01-08 23:40:00,0.016154,0.01617,0.016154,0.01617,11367.0,183.789161,0.1,95638.05,0.12,0.1,0.19,-0.04,-0.24,0.57
2026-01-08 23:41:00,0.01617,0.01617,0.016145,0.016145,25056.0,404.766141,-0.15,96726.1,0.26,0.15,0.03,-0.12,1.2,0.41
2026-01-08 23:42:00,0.016145,0.016149,0.016145,0.016149,609.0,9.834741,0.02,96371.55,0.01,0.02,-0.02,-0.07,-0.98,0.44
2026-01-08 23:43:00,0.016149,0.016151,0.016144,0.016151,62140.0,1003.525212,0.01,99155.5,0.63,0.04,0.04,-0.03,101.04,0.45
2026-01-08 23:44:00,0.016151,0.016153,0.016151,0.016151,1210.0,19.545094,0.0,98782.6,0.01,0.01,-0.02,0.08,-0.98,0.45
2026-01-08 23:45:00,0.016151,0.016165,0.016151,0.016165,15020.0,242.645193,0.09,84508.55,0.18,0.09,-0.03,0.15,11.41,0.53
2026-01-08 23:46:00,0.016165,0.016166,0.016152,0.016152,179476.0,2899.509827,-0.08,93229.5,1.93,0.09,0.04,0.07,10.95,0.45
2026-01-08 23:47:00,0.016152,0.016155,0.016142,0.016143,11471.0,185.214455,-0.06,73132.5,0.16,0.08,-0.04,-0.06,-0.94,0.4
2026-01-08 23:48:00,0.016143,0.016153,0.016141,0.016153,14563.0,235.14417,0.06,72092.05,0.2,0.07,0.01,0.05,0.27,0.46
2026-01-08 23:49:00,0.016153,0.016159,0.016153,0.016154,6285.0,101.533955,0.01,71562.15,0.09,0.04,0.02,0.0,-0.57,0.47
2026-01-08 23:50:00,0.016154,0.016154,0.016152,0.016152,3101.0,50.087352,-0.01,70696.15,0.04,0.01,-0.08,-0.11,-0.51,0.45
2026-01-08 23:51:00,0.016152,0.016152,0.01614,0.01614,13842.0,223.529138,-0.07,70814.9,0.2,0.07,-0.07,-0.03,3.46,0.38
2026-01-08 23:52:00,0.01614,0.016141,0.016132,0.016132,94465.0,1524.551428,-0.05,74927.05,1.26,0.06,-0.07,-0.11,5.82,0.33
2026-01-08 23:53:00,0.016132,0.016132,0.01613,0.01613,60825.0,981.168861,-0.01,62508.85,0.97,0.01,-0.14,-0.13,-0.36,0.32
2026-01-08 23:54:00,0.01613,0.01613,0.016124,0.016124,4557.0,73.493924,-0.04,28959.45,0.16,0.04,-0.19,-0.17,-0.93,0.28
2026-01-08 23:55:00,0.016124,0.016139,0.016122,0.016129,210895.0,3402.03684,0.03,38815.4,5.43,0.11,-0.14,-0.22,45.28,0.31
2026-01-08 23:56:00,0.016129,0.016132,0.016127,0.016129,12540.0,202.263973,0.0,39358.95,0.32,0.03,-0.07,-0.14,-0.94,0.31
2026-01-08 23:57:00,0.016129,0.016146,0.016129,0.016145,7569.0,122.179209,0.1,39535.65,0.19,0.11,0.08,0.01,-0.4,0.41
2026-01-08 23:58:00,0.016145,0.016149,0.016144,0.016149,9160.0,147.892488,0.02,37956.5,0.24,0.03,0.12,-0.02,0.21,0.44
2026-01-08 23:59:00,0.016149,0.016193,0.016149,0.016187,768866.0,12442.677314,0.24,75650.85,10.16,0.27,0.39,0.2,82.94,0.67
2026-01-09 00:00:00,0.016187,0.016196,0.016182,0.016188,236918.0,3836.662752,0.01,86928.4,2.73,0.09,0.37,0.22,-0.69,0.68
2026-01-09 00:01:00,0.016188,0.016222,0.016185,0.016222,292726.0,4741.551854,0.21,100311.9,2.92,0.23,0.58,0.51,0.24,0.89
2026-01-09 00:02:00,0.016222,0.016253,0.016218,0.016247,426008.0,6915.694898,0.15,121581.85,3.5,0.22,0.63,0.71,0.46,1.04
2026-01-09 00:03:00,0.016247,0.01625,0.016232,0.01624,70643.0,1147.301532,-0.04,122007.0,0.58,0.11,0.56,0.68,-0.83,1.0
2026-01-09 00:04:00,0.01624,0.016248,0.016239,0.016244,120950.0,1964.811278,0.02,127994.0,0.94,0.06,0.35,0.74,0.71,1.03
2026-01-09 00:05:00,0.016244,0.016299,0.016227,0.016293,1205460.0,19609.877781,0.3,187516.0,6.43,0.44,0.65,1.02,8.97,1.33
2026-01-09 00:06:00,0.016293,0.016297,0.016262,0.016297,328715.0,5350.488744,0.02,194977.95,1.69,0.22,0.46,1.04,-0.73,1.36
2026-01-09 00:07:00,0.016297,0.016366,0.016297,0.016352,1971035.0,32166.611776,0.34,292956.15,6.73,0.42,0.65,1.28,5.0,1.7
2026-01-09 00:08:00,0.016352,0.016359,0.0163,0.0163,1195620.0,19522.018299,-0.32,352009.0,3.4,0.36,0.37,0.94,-0.39,1.37
