timestamp,open,high,low,close,volume,turnover,price_change_pct,volume_ma20,volume_ratio,high_low_range_pct,roc_5,roc_10,volume_change,cumulative_change_pct
2026-01-08 21:45:00,0.016116,0.016175,0.016089,0.016161,362014.0,5839.209482,0.28,1230711.5,0.29,0.53,1.0,1.11,-0.5,2.03
2026-01-08 22:00:00,0.016161,0.016196,0.016143,0.016161,1363975.0,22052.793694,0.0,1227337.35,1.11,0.33,0.85,0.8,2.77,2.03
2026-01-08 22:15:00,0.016161,0.016169,0.016115,0.01616,518601.0,8370.114433,-0.01,1214826.2,0.43,0.34,0.36,0.93,-0.62,2.03
2026-01-08 22:30:00,0.01616,0.016161,0.016031,0.016096,350617.0,5639.517826,-0.4,1204162.85,0.29,0.81,0.12,0.92,-0.32,1.62
2026-01-08 22:45:00,0.016096,0.016214,0.016096,0.016204,1071608.0,17329.837662,0.67,1027176.3,1.04,0.73,0.55,1.73,2.06,2.3
2026-01-08 23:00:00,0.016204,0.016213,0.016161,0.016184,1462309.0,23665.543494,-0.12,1042666.35,1.4,0.32,0.14,1.14,0.36,2.18
2026-01-08 23:15:00,0.016184,0.016225,0.016163,0.016186,1384275.0,22404.66266,0.01,966205.65,1.43,0.38,0.15,1.0,-0.05,2.19
2026-01-08 23:30:00,0.016186,0.016186,0.016132,0.016151,1204428.0,19443.589186,-0.22,957625.15,1.26,0.33,-0.06,0.3,-0.13,1.97
2026-01-08 23:45:00,0.016151,0.016193,0.016122,0.016187,1412635.0,22833.928127,0.22,980934.8,1.44,0.44,0.57,0.69,0.17,2.2
2026-01-09 00:00:00,0.016187,0.016366,0.016152,0.016301,13988281.0,227288.249451,0.7,1644604.65,8.51,1.32,0.6,1.15,8.9,2.92
2026-01-09 00:15:00,0.016301,0.016404,0.016279,0.016402,4096250.0,66911.135777,0.62,1776027.95,2.31,0.77,1.35,1.49,-0.71,3.55
2026-01-09 00:30:00,0.016402,0.016898,0.016374,0.0164,36749385.0,610614.593954,-0.01,3476385.45,10.57,3.2,1.32,1.48,7.97,3.54
2026-01-09 00:45:00,0.0164,0.016559,0.016236,0.01626,11202922.0,183527.342367,-0.85,4012109.3,2.79,1.99,0.67,0.62,-0.7,2.66
2026-01-09 01:00:00,0.01626,0.016296,0.016107,0.016187,8848831.0,143226.409268,-0.45,4369892.75,2.02,1.17,0.0,0.57,-0.21,2.2
2026-01-09 01:15:00,0.016187,0.016275,0.016064,0.016252,6692272.0,108136.736087,0.4,4663305.45,1.44,1.31,-0.3,0.3,-0.24,2.61
2026-01-09 01:30:00,0.016252,0.016272,0.015982,0.016015,6715366.0,108068.113296,-1.46,4984004.7,1.35,1.81,-2.36,-1.04,0.0,1.11
2026-01-09 01:45:00,0.016015,0.016041,0.015954,0.016004,1316785.0,21063.364109,-0.07,5024700.0,0.26,0.55,-2.41,-1.12,-0.8,1.04
2026-01-09 02:00:00,0.016004,0.016159,0.015998,0.016128,3743703.0,60219.31004,0.77,5179823.1,0.72,1.01,-0.81,-0.14,1.84,1.82
2026-01-09 02:15:00,0.016128,0.016145,0.01606,0.016079,5904285.0,95194.04256,-0.3,5455590.8,1.08,0.53,-0.67,-0.67,0.58,1.52
2026-01-09 02:30:00,0.016079,0.016092,0.016043,0.016049,6604123.0,106086.46884,-0.19,5749633.25,1.15,0.31,-1.25,-1.55,0.12,1.33
2026-01-09 02:45:00,0.016049,0.01619,0.016049,0.016111,4044315.0,65189.943078,0.39,5933748.3,0.68,0.88,0.6,-1.77,-0.39,1.72
2026-01-09 03:00:00,0.016111,0.016257,0.016092,0.016257,1412547.0,22832.308545,0.91,5936176.9,0.24,1.03,1.58,-0.87,-0.65,2.64
2026-01-09 03:15:00,0.016257,0.016328,0.016181,0.016198,2109352.0,34300.593841,-0.36,6015714.45,0.35,0.91,0.43,-0.38,0.49,2.27
2026-01-09 03:30:00,0.016198,0.01622,0.016169,0.016188,928262.0,15030.954367,-0.06,6044596.7,0.15,0.32,0.68,0.01,-0.56,2.2
2026-01-09 03:45:00,0.016188,0.016486,0.01617,0.016448,5760172.0,94285.335164,1.61,6279024.9,0.92,1.95,2.49,1.21,5.21,3.84
2026-01-09 04:00:00,0.016448,0.016668,0.016444,0.016626,5571437.0,92353.480841,1.08,6484481.3,0.86,1.36,3.2,3.82,-0.03,4.97
2026-01-09 04:15:00,0.016626,0.016795,0.016584,0.016736,5543465.0,92569.815273,0.66,6692440.8,0.83,1.27,2.95,4.57,-0.01,5.66
2026-01-09 04:30:00,0.016736,0.016963,0.016714,0.016946,15144090.0,254284.504689,1.25,7389423.9,2.05,1.49,4.62,5.07,1.73,6.99
2026-01-09 04:45:00,0.016946,0.017026,0.016769,0.016956,18575598.0,314531.480668,0.06,8247572.05,2.25,1.53,4.74,5.45,0.23,7.05
2026-01-09 05:00:00,0.016956,0.016988,0.016723,0.016899,14685947.0,247215.802727,-0.34,8282455.35,1.77,1.58,2.74,5.3,-0.21,6.69
2026-01-09 05:15:00,0.016899,0.01724,0.01687,0.017187,27647285.0,471821.489801,1.7,9460007.1,2.92,2.19,3.37,6.68,0.88,8.51
2026-01-09 05:30:00,0.017187,0.017519,0.017036,0.01712,40702452.0,701315.97161,-0.39,9657660.45,4.21,2.84,2.29,5.31,0.47,8.09
2026-01-09 05:45:00,0.01712,0.01716,0.016972,0.017077,12353973.0,210771.064062,-0.25,9715213.0,1.27,1.11,0.77,5.43,-0.7,7.82
2026-01-09 06:00:00,0.017077,0.017281,0.017041,0.017162,9433363.0,161756.788894,0.5,9744439.6,0.97,1.41,1.21,6.02,-0.24,8.35
2026-01-09 06:15:00,0.017162,0.017224,0.016956,0.01704,9450170.0,161316.116531,-0.71,9882334.5,0.96,1.58,0.83,3.6,0.0,7.58
2026-01-09 06:30:00,0.01704,0.017215,0.016991,0.01705,8621427.0,147069.356222,0.06,9977637.55,0.86,1.32,-0.8,2.55,-0.09,7.65
2026-01-09 06:45:00,0.01705,0.017134,0.016938,0.017106,5464264.0,92924.893834,0.33,10185011.5,0.54,1.16,-0.08,2.21,-0.37,8.0
2026-01-09 07:00:00,0.017106,0.01727,0.017047,0.017225,6940185.0,118997.077797,0.7,10344835.6,0.67,1.31,0.87,1.65,0.27,8.75
2026-01-09 07:15:00,0.017225,0.017335,0.017173,0.017313,5954748.0,102595.174483,0.51,10347358.75,0.58,0.94,0.88,2.11,-0.14,9.31
2026-01-09 07:30:00,0.017313,0.017337,0.017192,0.017196,4832388.0,83337.63075,-0.68,10258772.0,0.47,0.84,0.92,1.76,-0.19,8.57
2026-01-09 07:45:00,0.017196,0.017214,0.017074,0.017141,4049529.0,69459.476898,-0.32,10259032.7,0.39,0.82,0.53,-0.27,-0.16,8.22
2026-01-09 08:00:00,0.017141,0.017221,0.017034,0.0171,12695119.0,216969.199871,-0.24,10823161.3,1.17,1.1,-0.04,-0.12,2.13,7.96
2026-01-09 08:15:00,0.0171,0.017209,0.01692,0.016936,6226772.0,106387.250214,-0.96,11029032.3,0.56,1.71,-1.68,-0.83,-0.51,6.93
2026-01-09 08:30:00,0.016936,0.017035,0.0169,0.016944,5507813.0,93359.460728,0.05,11258009.85,0.49,0.8,-2.13,-1.27,-0.12,6.98
2026-01-09 08:45:00,0.016944,0.016982,0.016711,0.016965,12306500.0,207103.788764,0.12,11585326.25,1.06,1.62,-1.34,-0.44,1.23,7.11
2026-01-09 09:00:00,0.016965,0.017128,0.016947,0.017102,9687570.0,165010.678482,0.81,11791132.9,0.82,1.07,-0.23,0.3,-0.21,7.97
2026-01-09 09:15:00,0.017102,0.017736,0.017015,0.017544,28440132.0,495734.038937,2.58,12935966.25,2.2,4.24,2.6,2.56,1.94,10.76
2026-01-09 09:30:00,0.017544,0.018067,0.017454,0.017538,54727020.0,968827.239619,-0.03,14915112.75,3.67,3.51,3.55,1.82,0.92,10.73
2026-01-09 09:45:00,0.017538,0.017574,0.017367,0.017447,26318895.0,459753.988714,-0.52,15302277.6,1.72,1.19,2.97,0.77,-0.52,10.15
2026-01-09 10:00:00,0.017447,0.018456,0.017433,0.018328,73601516.0,1323418.000577,5.05,18248056.05,4.03,5.87,8.03,6.58,1.8,15.71
2026-01-09 10:15:00,0.018328,0.018855,0.018163,0.018574,111564119.0,2070531.218564,1.34,22443897.75,4.97,3.81,8.61,8.36,0.52,17.27
2026-01-09 10:30:00,0.018574,0.0187,0.017885,0.018095,89135382.0,1631373.316238,-2.58,24865544.25,3.58,4.56,3.14,5.82,-0.2,14.24
2026-01-09 10:45:00,0.018095,0.018164,0.017935,0.018161,48271011.0,871619.113735,0.36,26661396.15,1.81,1.28,3.55,7.23,-0.46,14.66
2026-01-09 11:00:00,0.018161,0.018852,0.018001,0.018681,72091213.0,1329696.466167,2.86,29794288.65,2.42,4.73,7.07,10.25,0.49,17.94
2026-01-09 11:15:00,0.018681,0.01886,0.018288,0.018381,70587011.0,1311095.324181,-1.61,32851130.7,2.15,3.13,0.29,8.35,-0.02,16.05
2026-01-09 11:30:00,0.018381,0.01885,0.018358,0.018596,36926765.0,687764.132474,1.17,34266397.6,1.08,2.68,0.12,8.74,-0.48,17.41
2026-01-09 11:45:00,0.018596,0.019199,0.018467,0.019087,80748976.0,1525911.109944,2.64,38030633.2,2.12,3.96,5.48,8.8,1.19,20.51
2026-01-09 12:00:00,0.019087,0.019871,0.018935,0.019725,129726292.0,2516593.55341,3.34,44169938.55,2.94,4.94,8.61,12.47,0.61,24.53
2026-01-09 12:15:00,0.019725,0.019871,0.019057,0.019496,106139180.0,2061752.679266,-1.16,49179160.15,2.16,4.27,4.36,11.74,-0.18,23.09
2026-01-09 12:30:00,0.019496,0.020203,0.019407,0.019993,124309667.0,2471219.878873,2.55,55153024.1,2.25,4.1,8.77,9.08,0.17,26.23
2026-01-09 12:45:00,0.019993,0.02073,0.019964,0.020614,167680445.0,3410726.726279,3.11,63334569.9,2.65,3.84,10.85,10.98,0.35,30.15
2026-01-09 13:00:00,0.020614,0.0207,0.019994,0.02045,219350980.0,4470717.903612,-0.8,73667362.95,2.98,3.53,7.14,13.01,0.31,29.11
2026-01-09 13:15:00,0.02045,0.020478,0.0196,0.019804,178658515.0,3558258.977896,-3.16,82288950.1,2.17,4.48,0.4,9.05,-0.19,25.03
2026-01-09 13:30:00,0.019804,0.020073,0.019316,0.019447,192066109.0,3777583.052833,-1.8,91616864.9,2.1,3.92,-0.25,4.1,0.08,22.78
2026-01-09 13:45:00,0.019447,0.01962,0.019365,0.019556,42287015.0,825581.880526,0.56,93115890.65,0.45,1.32,-2.19,6.39,-0.78,23.47
