timestamp,open,high,low,close,volume,turnover,price_change_pct,volume_ma20,volume_ratio,high_low_range_pct,roc_5,roc_10,volume_change,cumulative_change_pct
2026-01-08 13:50:00,0.015772,0.015781,0.015736,0.015771,628396.0,9903.37155,-0.01,,,0.29,,,,0.0
2026-01-08 13:55:00,0.015771,0.015875,0.015765,0.015823,4522540.0,71485.686038,0.33,,,0.7,,,6.2,0.33
2026-01-08 14:00:00,0.015823,0.015823,0.015732,0.015743,528205.0,8330.095437,-0.51,,,0.58,,,-0.88,-0.18
2026-01-08 14:05:00,0.015743,0.015834,0.015716,0.015821,789465.0,12453.618888,0.5,,,0.75,,,0.49,0.32
2026-01-08 14:10:00,0.015821,0.01587,0.015821,0.015839,440291.0,6978.81096,0.11,,,0.31,,,-0.44,0.43
2026-01-08 14:15:00,0.015839,0.01585,0.015811,0.015811,353749.0,5601.733615,-0.18,,,0.25,0.25,,-0.2,0.25
2026-01-08 14:20:00,0.015811,0.015828,0.015788,0.015797,281606.0,4449.902231,-0.09,,,0.25,-0.16,,-0.2,0.16
2026-01-08 14:25:00,0.015797,0.015797,0.015711,0.015764,1941154.0,30555.210666,-0.21,,,0.55,0.13,,5.89,-0.04
2026-01-08 14:30:00,0.015764,0.015793,0.015667,0.015777,3578580.0,56226.953277,0.08,,,0.8,-0.28,,0.84,0.04
2026-01-08 14:35:00,0.015777,0.015805,0.015713,0.01574,716465.0,11297.332266,-0.23,,,0.59,-0.63,,-0.8,-0.2
2026-01-08 14:40:00,0.01574,0.015822,0.015698,0.015708,3162185.0,49828.48119,-0.2,,,0.79,-0.65,-0.4,3.41,-0.4
2026-01-08 14:45:00,0.015708,0.015824,0.015623,0.015813,3292456.0,51729.555181,0.67,,,1.29,0.1,-0.06,0.04,0.27
2026-01-08 14:50:00,0.015813,0.015923,0.015793,0.015872,1874028.0,29714.554042,0.37,,,0.82,0.69,0.82,-0.43,0.64
2026-01-08 14:55:00,0.015872,0.015899,0.015822,0.015873,934859.0,14840.537248,0.01,,,0.49,0.61,0.33,-0.5,0.65
2026-01-08 15:00:00,0.015873,0.01588,0.015809,0.015836,789531.0,12513.977244,-0.23,,,0.45,0.61,-0.02,-0.16,0.41
2026-01-08 15:05:00,0.015836,0.015974,0.015836,0.015941,765405.0,12195.658055,0.66,,,0.87,1.48,0.82,-0.03,1.08
2026-01-08 15:10:00,0.015941,0.01598,0.015915,0.015934,279052.0,4449.371724,-0.04,,,0.41,0.77,0.87,-0.64,1.03
2026-01-08 15:15:00,0.015934,0.016003,0.015923,0.015945,2820657.0,45048.348709,0.07,,,0.5,0.46,1.15,9.11,1.1
2026-01-08 15:20:00,0.015945,0.016035,0.015942,0.015998,1577571.0,25231.66438,0.33,,,0.58,0.79,1.4,-0.44,1.44
2026-01-08 15:25:00,0.015998,0.016033,0.015985,0.016003,596981.0,9554.16751,0.03,1493658.8,0.4,0.3,1.05,1.67,-0.62,1.47
2026-01-08 15:30:00,0.016003,0.016036,0.015949,0.01602,2477176.0,39630.823231,0.11,1586097.8,1.56,0.55,0.5,1.99,3.15,1.58
2026-01-08 15:35:00,0.01602,0.016031,0.015953,0.015989,449757.0,7188.457232,-0.19,1382458.65,0.33,0.49,0.35,1.11,-0.82,1.38
2026-01-08 15:40:00,0.015989,0.016087,0.015987,0.015997,1222845.0,19611.346498,0.05,1417190.65,0.86,0.63,0.33,0.79,1.72,1.43
2026-01-08 15:45:00,0.015997,0.016015,0.015962,0.015989,437225.0,6992.681334,-0.05,1399578.65,0.31,0.33,-0.06,0.73,-0.64,1.38
2026-01-08 15:50:00,0.015989,0.016046,0.015989,0.016003,585828.0,9384.050343,0.09,1406855.5,0.42,0.36,0.0,1.05,0.34,1.47
2026-01-08 15:55:00,0.016003,0.016109,0.016,0.0161,308106.0,4951.507154,0.61,1404573.35,0.22,0.68,0.5,1.0,-0.47,2.09
2026-01-08 16:00:00,0.0161,0.01613,0.016062,0.016077,1372569.0,22107.823631,-0.14,1459121.5,0.94,0.42,0.55,0.9,3.45,1.94
2026-01-08 16:05:00,0.016077,0.016107,0.016045,0.016047,366703.0,5892.337568,-0.19,1380398.95,0.27,0.39,0.31,0.64,-0.73,1.75
2026-01-08 16:10:00,0.016047,0.016084,0.016025,0.016033,1019538.0,16360.716061,-0.09,1252446.85,0.81,0.37,0.28,0.22,1.78,1.66
2026-01-08 16:15:00,0.016033,0.016044,0.016005,0.016037,166520.0,2668.379944,0.02,1224949.6,0.14,0.24,0.21,0.21,-0.84,1.69
2026-01-08 16:20:00,0.016037,0.016101,0.016032,0.016094,360400.0,5793.532011,0.36,1084860.35,0.33,0.43,-0.04,0.46,1.16,2.05
2026-01-08 16:25:00,0.016094,0.016123,0.016058,0.016072,1200936.0,19334.57377,-0.14,980284.35,1.23,0.4,-0.03,0.52,2.33,1.91
2026-01-08 16:30:00,0.016072,0.016079,0.016041,0.016052,539028.0,8656.483689,-0.12,913534.35,0.59,0.24,0.03,0.34,-0.55,1.78
2026-01-08 16:35:00,0.016052,0.016083,0.015995,0.016052,393563.0,6307.907589,0.0,886469.55,0.44,0.55,0.12,0.39,-0.27,1.78
2026-01-08 16:40:00,0.016052,0.016117,0.016038,0.016092,342871.0,5515.517663,0.25,864136.55,0.4,0.49,0.34,0.56,-0.13,2.04
2026-01-08 16:45:00,0.016092,0.01615,0.016089,0.016125,367908.0,5930.799893,0.21,844261.7,0.44,0.38,0.19,0.16,0.07,2.24
2026-01-08 16:50:00,0.016125,0.016133,0.016076,0.016076,241615.0,3890.96693,-0.3,842389.85,0.29,0.35,0.02,-0.01,-0.34,1.93
2026-01-08 16:55:00,0.016076,0.01614,0.016067,0.016134,358700.0,5774.099511,0.36,719292.0,0.5,0.45,0.51,0.54,0.48,2.3
2026-01-08 17:00:00,0.016134,0.016164,0.016109,0.016136,789941.0,12746.551604,0.01,679910.5,1.16,0.34,0.52,0.64,1.2,2.31
2026-01-08 17:05:00,0.016136,0.016167,0.016106,0.016129,467582.0,7546.867122,-0.04,673440.55,0.69,0.38,0.23,0.57,-0.41,2.27
2026-01-08 17:10:00,0.016129,0.016144,0.016106,0.016128,173935.0,2803.7369,-0.01,558278.5,0.31,0.24,0.02,0.21,-0.63,2.26
2026-01-08 17:15:00,0.016128,0.016136,0.0161,0.016107,88160.0,1420.79147,-0.13,540198.65,0.16,0.22,0.19,0.22,-0.49,2.13
2026-01-08 17:20:00,0.016107,0.016136,0.016096,0.016111,82527.0,1330.021324,0.02,483182.75,0.17,0.25,-0.14,0.37,-0.06,2.16
2026-01-08 17:25:00,0.016111,0.016111,0.016027,0.016027,598137.0,9606.460365,-0.52,491228.35,1.22,0.52,-0.68,-0.16,6.25,1.62
2026-01-08 17:30:00,0.016027,0.016093,0.016027,0.016093,287073.0,4609.567892,0.41,476290.6,0.6,0.41,-0.22,0.01,-0.52,2.04
